Site,Site_name,Site_num,VOR,DB.P,DB.Ht,W.P,W.Ht,E.P,E.Ht,A.P,A.Ht,H.P,H.Ht,L.P,L.Ht,B.P,Common_name,Vis
HortonCreek17,HortonCreek,17,0,0.6,0.27,0.5,0.12,3.5,0.35,0,0,1,0.84,4,0.25,1.1,Pacific Golden-Plover,0
HortonCreek17,HortonCreek,17,0,0.6,0.27,0.5,0.12,3.5,0.35,0,0,1,0.84,4,0.25,1.1,Parasitic Jaeger,0
HortonCreek17,HortonCreek,17,0,0.6,0.27,0.5,0.12,3.5,0.35,0,0,1,0.84,4,0.25,1.1,Pectoral Sandpiper,0
HortonCreek17,HortonCreek,17,0,0.6,0.27,0.5,0.12,3.5,0.35,0,0,1,0.84,4,0.25,1.1,Rock Ptarmigan,0
HortonCreek17,HortonCreek,17,0,0.6,0.27,0.5,0.12,3.5,0.35,0,0,1,0.84,4,0.25,1.1,Rough-legged Hawk,0
HortonCreek17,HortonCreek,17,0,0.6,0.27,0.5,0.12,3.5,0.35,0,0,1,0.84,4,0.25,1.1,Savannah Sparrow,0
HortonCreek17,HortonCreek,17,0,0.6,0.27,0.5,0.12,3.5,0.35,0,0,1,0.84,4,0.25,1.1,Semipalmated Plover,0
HortonCreek17,HortonCreek,17,0,0.6,0.27,0.5,0.12,3.5,0.35,0,0,1,0.84,4,0.25,1.1,Semipalmated Sandpiper,0
HortonCreek17,HortonCreek,17,0,0.6,0.27,0.5,0.12,3.5,0.35,0,0,1,0.84,4,0.25,1.1,Short-eared Owl,0
HortonCreek17,HortonCreek,17,0,0.6,0.27,0.5,0.12,3.5,0.35,0,0,1,0.84,4,0.25,1.1,Snow Bunting,0
HortonCreek17,HortonCreek,17,0,0.6,0.27,0.5,0.12,3.5,0.35,0,0,1,0.84,4,0.25,1.1,Tundra Swan,0
HortonCreek17,HortonCreek,17,0,0.6,0.27,0.5,0.12,3.5,0.35,0,0,1,0.84,4,0.25,1.1,Western Sandpiper,0
HortonCreek17,HortonCreek,17,0,0.6,0.27,0.5,0.12,3.5,0.35,0,0,1,0.84,4,0.25,1.1,Whimbrel,0
HortonCreek17,HortonCreek,17,0,0.6,0.27,0.5,0.12,3.5,0.35,0,0,1,0.84,4,0.25,1.1,White-crowned Sparrow,0
HortonCreek17,HortonCreek,17,0,0.6,0.27,0.5,0.12,3.5,0.35,0,0,1,0.84,4,0.25,1.1,Willow Ptarmigan,0
HortonCreek17,HortonCreek,17,0,0.6,0.27,0.5,0.12,3.5,0.35,0,0,1,0.84,4,0.25,1.1,Wilson's Snipe,0
HortonCreek17,HortonCreek,17,0,0.6,0.27,0.5,0.12,3.5,0.35,0,0,1,0.84,4,0.25,1.1,Wilson's Warbler,0
HortonCreek17,HortonCreek,17,0,0.6,0.27,0.5,0.12,3.5,0.35,0,0,1,0.84,4,0.25,1.1,Yellow Warbler,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,American Golden-Plover,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,American Pipit,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,American Robin,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,American Tree Sparrow,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Arctic Warbler,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Bar-tailed Godwit,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Black-bellied Plover,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Blackpoll Warbler,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Bluethroat,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Bristle-thighed Curlew,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Cackling Goose,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Common Raven,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Common Redpoll,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Dunlin,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Eastern Yellow Wagtail,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Fox Sparrow,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Glaucous Gull,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Golden-crowned Sparrow,2
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Golden Eagle,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Gray-cheeked Thrush,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Hoary Redpoll,1
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Horned Lark,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Lapland Longspur,3
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Long-tailed Duck,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Long-tailed Jaeger,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Northern Harrier,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Northern Pintail,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Northern Waterthrush,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Northern Wheatear,2
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Orange-crowned Warbler,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Pacific Golden-Plover,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Parasitic Jaeger,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Pectoral Sandpiper,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Rock Ptarmigan,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Rough-legged Hawk,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Savannah Sparrow,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Semipalmated Plover,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Semipalmated Sandpiper,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Short-eared Owl,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Snow Bunting,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Tundra Swan,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Western Sandpiper,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Whimbrel,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,White-crowned Sparrow,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Willow Ptarmigan,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Wilson's Snipe,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Wilson's Warbler,0
HortonCreek18,HortonCreek,18,0.2,0.9,0.33,0.3,0.32,3.7,0.73,0,0,1.1,1.02,3.1,0.3,0.4,Yellow Warbler,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,American Golden-Plover,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,American Pipit,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,American Robin,1
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,American Tree Sparrow,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Arctic Warbler,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Bar-tailed Godwit,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Black-bellied Plover,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Blackpoll Warbler,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Bluethroat,1
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Bristle-thighed Curlew,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Cackling Goose,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Common Raven,2
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Common Redpoll,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Dunlin,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Eastern Yellow Wagtail,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Fox Sparrow,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Glaucous Gull,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Golden-crowned Sparrow,2
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Golden Eagle,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Gray-cheeked Thrush,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Hoary Redpoll,2
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Horned Lark,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Lapland Longspur,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Long-tailed Duck,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Long-tailed Jaeger,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Northern Harrier,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Northern Pintail,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Northern Waterthrush,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Northern Wheatear,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Orange-crowned Warbler,1
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Pacific Golden-Plover,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Parasitic Jaeger,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Pectoral Sandpiper,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Rock Ptarmigan,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Rough-legged Hawk,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Savannah Sparrow,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Semipalmated Plover,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Semipalmated Sandpiper,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Short-eared Owl,0
HortonCreek19,HortonCreek,19,0.7,1.2,0.89,0.5,0.72,5.1,1.43,0,0,1.6,1.69,1.4,0.28,0.1,Snow Bunting,0
